date,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime,metadata_deviceType,metadata_studentId,metadata_uid,telemetry_temperature,telemetry_pressure,telemetry_humidity,telemetry_windSpeed,telemetry_windDirection,IoTHub_ConnectionDeviceId
2019-07-14T00:00:00.0000000,2019-07-14T13:41:49.1407774Z,1,2019-07-14T13:41:49.0800000Z,WeatherStation,7D358050,AE6A05BDC831E816,31.10000038,966.751709,33.59999847,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:41:54.4277723Z,1,2019-07-14T13:41:54.3250000Z,WeatherStation,7D358050,316013D33316E151,31,966.7268066,33.5,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:41:59.6217868Z,1,2019-07-14T13:41:59.5610000Z,WeatherStation,7D358050,2480387B4B719985,30.89999962,966.7141113,33.59999847,5.199999809,314,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:42:04.9124228Z,1,2019-07-14T13:42:04.7990000Z,WeatherStation,7D358050,1791067C1196C0A5,31,966.7138672,33.5,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:42:10.0924320Z,1,2019-07-14T13:42:10.0510000Z,WeatherStation,7D358050,316013D33316E151,31,966.7104492,33.59999847,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:42:15.3754481Z,1,2019-07-14T13:42:15.3010000Z,WeatherStation,7D358050,1791067C1196C0A5,31,966.7209473,33.5,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:42:20.5668410Z,1,2019-07-14T13:42:20.5200000Z,WeatherStation,7D358050,316013D33316E151,31,966.7229004,33.59999847,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:42:25.8639537Z,1,2019-07-14T13:42:25.7770000Z,WeatherStation,7D358050,43762581C088D78A,30.89999962,966.6928711,33.59999847,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:42:31.0638533Z,1,2019-07-14T13:42:31.0180000Z,WeatherStation,7D358050,6BD7ABA75AB787D2,30.89999962,966.6943359,33.70000076,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:42:36.3448586Z,1,2019-07-14T13:42:36.2470000Z,WeatherStation,7D358050,B7DB4492CA6046E9,31,966.6813965,33.59999847,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:42:41.5318559Z,1,2019-07-14T13:42:41.4980000Z,WeatherStation,7D358050,1791067C1196C0A5,31,966.7473145,33.59999847,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:42:46.8248640Z,1,2019-07-14T13:42:46.7380000Z,WeatherStation,7D358050,316013D33316E151,31,966.6811523,33.59999847,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:42:52.0169414Z,1,2019-07-14T13:42:51.9740000Z,WeatherStation,7D358050,316013D33316E151,31,966.7038574,33.5,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:42:57.3035186Z,1,2019-07-14T13:42:57.2140000Z,WeatherStation,7D358050,AE6A05BDC831E816,31.10000038,966.6967773,33.70000076,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:43:02.4955811Z,1,2019-07-14T13:43:02.4680000Z,WeatherStation,7D358050,1791067C1196C0A5,31,966.7077637,33.90000153,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:43:07.7825179Z,1,2019-07-14T13:43:07.7100000Z,WeatherStation,7D358050,AE6A05BDC831E816,31.10000038,966.6877441,33.70000076,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:43:13.0627104Z,1,2019-07-14T13:43:12.9540000Z,WeatherStation,7D358050,AE6A05BDC831E816,31.10000038,966.690918,33.5,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:43:18.2477236Z,1,2019-07-14T13:43:18.1910000Z,WeatherStation,7D358050,AB1BE130C263C099,31.10000038,966.6396484,33.5,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:43:23.5377356Z,1,2019-07-14T13:43:23.4340000Z,WeatherStation,7D358050,1791067C1196C0A5,31,966.6518555,33.79999924,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:43:28.7197294Z,1,2019-07-14T13:43:28.6800000Z,WeatherStation,7D358050,43DD8642598BC9E8,31.10000038,966.673584,33.70000076,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:43:34.0067322Z,1,2019-07-14T13:43:33.9310000Z,WeatherStation,7D358050,2F94A6A67D5B751F,31.10000038,966.689209,33.20000076,5.199999809,309,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:43:39.2087540Z,1,2019-07-14T13:43:39.1570000Z,WeatherStation,7D358050,43DD8642598BC9E8,31.10000038,966.6794434,33.20000076,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:43:44.4937585Z,1,2019-07-14T13:43:44.4080000Z,WeatherStation,7D358050,A007C7C1302B9812,31.20000076,966.7009277,33.59999847,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:43:49.6797676Z,1,2019-07-14T13:43:49.6420000Z,WeatherStation,7D358050,43DD8642598BC9E8,31.10000038,966.6867676,33.59999847,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:43:54.9637492Z,1,2019-07-14T13:43:54.8820000Z,WeatherStation,7D358050,96A6946B14BA13B3,31.20000076,966.7019043,33.59999847,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:44:00.1547504Z,1,2019-07-14T13:44:00.1320000Z,WeatherStation,7D358050,F8316606A6B3A4D0,31.20000076,966.6743164,33.5,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:44:05.4397944Z,1,2019-07-14T13:44:05.3670000Z,WeatherStation,7D358050,AE6A05BDC831E816,31.10000038,966.6748047,33.5,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:44:10.6287624Z,1,2019-07-14T13:44:10.6100000Z,WeatherStation,7D358050,AB1BE130C263C099,31.10000038,966.6750488,33.40000153,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:44:15.9147627Z,1,2019-07-14T13:44:15.8540000Z,WeatherStation,7D358050,1791067C1196C0A5,31,966.6633301,33.59999847,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:44:21.2027811Z,1,2019-07-14T13:44:21.1010000Z,WeatherStation,7D358050,61D81CD66B3E83CF,31,966.7353516,33.59999847,5.199999809,310,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:44:26.4037682Z,1,2019-07-14T13:44:26.3270000Z,WeatherStation,7D358050,1791067C1196C0A5,31,966.715332,33.59999847,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:44:37.0878116Z,1,2019-07-14T13:44:37.0100000Z,WeatherStation,7D358050,B7DB4492CA6046E9,31,966.6813965,33.5,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:44:42.3827852Z,1,2019-07-14T13:44:42.3250000Z,WeatherStation,7D358050,AE6A05BDC831E816,31.10000038,966.7004395,33.5,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:44:47.6732792Z,1,2019-07-14T13:44:47.5750000Z,WeatherStation,7D358050,AE6A05BDC831E816,31.10000038,966.6967773,33.59999847,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:44:52.8603116Z,1,2019-07-14T13:44:52.8140000Z,WeatherStation,7D358050,B7DB4492CA6046E9,31,966.6591797,33.5,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:44:58.1473485Z,1,2019-07-14T13:44:58.1130000Z,WeatherStation,7D358050,39775775A8039BF5,31.10000038,966.6608887,33.70000076,5.199999809,310,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:45:03.4442905Z,1,2019-07-14T13:45:03.3950000Z,WeatherStation,7D358050,B7DB4492CA6046E9,31,966.6367188,33.5,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:45:08.8303005Z,1,2019-07-14T13:45:08.7420000Z,WeatherStation,7D358050,AB1BE130C263C099,31.10000038,966.6853027,33.5,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:45:14.0235976Z,1,2019-07-14T13:45:13.9800000Z,WeatherStation,7D358050,61D81CD66B3E83CF,31,966.6906738,33.5,5.199999809,310,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:45:19.3156191Z,1,2019-07-14T13:45:19.2300000Z,WeatherStation,7D358050,43DD8642598BC9E8,31.10000038,966.7124023,33.70000076,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:45:24.5035852Z,1,2019-07-14T13:45:24.4710000Z,WeatherStation,7D358050,A007C7C1302B9812,31.20000076,966.7099609,33.40000153,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:45:29.8045951Z,1,2019-07-14T13:45:29.7070000Z,WeatherStation,7D358050,F8316606A6B3A4D0,31.20000076,966.7260742,33.59999847,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:45:34.9966083Z,1,2019-07-14T13:45:34.9600000Z,WeatherStation,7D358050,1F9421B66CB880DD,31.29999924,966.6845703,33.59999847,5.199999809,310,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:45:40.3056075Z,1,2019-07-14T13:45:40.2010000Z,WeatherStation,7D358050,A007C7C1302B9812,31.20000076,966.6860352,33.5,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:45:45.4926117Z,1,2019-07-14T13:45:45.4360000Z,WeatherStation,7D358050,96A6946B14BA13B3,31.20000076,966.6811523,33.40000153,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:45:50.7846788Z,1,2019-07-14T13:45:50.6780000Z,WeatherStation,7D358050,2B740E3CE30CC14D,31.29999924,966.6723633,33.40000153,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:45:55.9716863Z,1,2019-07-14T13:45:55.9360000Z,WeatherStation,7D358050,A810D86A8B3EA544,31.20000076,966.6774902,33.40000153,5.199999809,310,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:46:01.2626939Z,1,2019-07-14T13:46:01.1740000Z,WeatherStation,7D358050,AE6A05BDC831E816,31.10000038,966.7451172,33.40000153,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:46:06.4567064Z,1,2019-07-14T13:46:06.4100000Z,WeatherStation,7D358050,43DD8642598BC9E8,31.10000038,966.7290039,33.40000153,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:46:11.7417352Z,1,2019-07-14T13:46:11.6480000Z,WeatherStation,7D358050,AE6A05BDC831E816,31.10000038,966.7148438,33.29999924,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:46:16.9387183Z,1,2019-07-14T13:46:16.8870000Z,WeatherStation,7D358050,AB1BE130C263C099,31.10000038,966.7036133,33.59999847,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:46:22.2277384Z,1,2019-07-14T13:46:22.1290000Z,WeatherStation,7D358050,AE6A05BDC831E816,31.10000038,966.6948242,33.5,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:46:27.4217069Z,1,2019-07-14T13:46:27.3650000Z,WeatherStation,7D358050,43DD8642598BC9E8,31.10000038,966.7216797,33.59999847,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:46:32.6277121Z,1,2019-07-14T13:46:32.6180000Z,WeatherStation,7D358050,EFA8AC84184D1AA7,31.10000038,966.6804199,33.59999847,5.199999809,314,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:46:37.9277101Z,1,2019-07-14T13:46:37.8590000Z,WeatherStation,7D358050,43762581C088D78A,30.89999962,966.7265625,33.59999847,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:46:43.1227234Z,1,2019-07-14T13:46:43.1000000Z,WeatherStation,7D358050,6BD7ABA75AB787D2,30.89999962,966.6694336,33.59999847,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:46:48.4167200Z,1,2019-07-14T13:46:48.3350000Z,WeatherStation,7D358050,2480387B4B719985,30.89999962,966.6425781,33.59999847,5.199999809,314,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:46:53.6097214Z,1,2019-07-14T13:46:53.5730000Z,WeatherStation,7D358050,43762581C088D78A,30.89999962,966.671875,33.79999924,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:46:58.9067374Z,1,2019-07-14T13:46:58.8280000Z,WeatherStation,7D358050,1791067C1196C0A5,31,966.6694336,33.5,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:47:04.1037457Z,1,2019-07-14T13:47:04.0620000Z,WeatherStation,7D358050,B7DB4492CA6046E9,31,966.6694336,33.79999924,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:47:09.4017507Z,1,2019-07-14T13:47:09.3000000Z,WeatherStation,7D358050,43762581C088D78A,30.89999962,966.6655273,33.90000153,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:47:14.5977372Z,1,2019-07-14T13:47:14.5520000Z,WeatherStation,7D358050,6BD7ABA75AB787D2,30.89999962,966.7355957,33.70000076,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:47:19.8917697Z,1,2019-07-14T13:47:19.7870000Z,WeatherStation,7D358050,E93076E82C768468,30.89999962,966.6650391,33.70000076,5.199999809,310,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:47:25.0897787Z,1,2019-07-14T13:47:25.0220000Z,WeatherStation,7D358050,B7DB4492CA6046E9,31,966.6845703,33.70000076,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:47:30.3787897Z,1,2019-07-14T13:47:30.2710000Z,WeatherStation,7D358050,AB1BE130C263C099,31.10000038,966.6953125,33.70000076,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:47:35.5718090Z,1,2019-07-14T13:47:35.5060000Z,WeatherStation,7D358050,B7DB4492CA6046E9,31,966.6845703,33.70000076,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:47:40.8767685Z,1,2019-07-14T13:47:40.8050000Z,WeatherStation,7D358050,316013D33316E151,31,966.6572266,33.70000076,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:47:46.0677575Z,1,2019-07-14T13:47:46.0240000Z,WeatherStation,7D358050,E5F62434DBB0EE48,31,966.6408691,33.59999847,5.199999809,309,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:47:51.2707666Z,1,2019-07-14T13:47:51.2420000Z,WeatherStation,7D358050,B7DB4492CA6046E9,31,966.6516113,33.70000076,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:47:56.5607658Z,1,2019-07-14T13:47:56.4860000Z,WeatherStation,7D358050,43DD8642598BC9E8,31.10000038,966.7097168,33.70000076,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:48:01.7577608Z,1,2019-07-14T13:48:01.7200000Z,WeatherStation,7D358050,AE6A05BDC831E816,31.10000038,966.6369629,33.70000076,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:48:07.0517756Z,1,2019-07-14T13:48:06.9550000Z,WeatherStation,7D358050,AB1BE130C263C099,31.10000038,966.657959,33.70000076,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:48:12.2357743Z,1,2019-07-14T13:48:12.2060000Z,WeatherStation,7D358050,43DD8642598BC9E8,31.10000038,966.6889648,33.59999847,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:48:17.5363538Z,1,2019-07-14T13:48:17.4410000Z,WeatherStation,7D358050,96A6946B14BA13B3,31.20000076,966.6574707,33.70000076,5.199999809,313,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:48:22.7233950Z,1,2019-07-14T13:48:22.6940000Z,WeatherStation,7D358050,F8316606A6B3A4D0,31.20000076,966.6677246,33.59999847,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:48:28.0293854Z,1,2019-07-14T13:48:27.9340000Z,WeatherStation,7D358050,43DD8642598BC9E8,31.10000038,966.7038574,33.59999847,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:48:33.2233575Z,1,2019-07-14T13:48:33.1740000Z,WeatherStation,7D358050,43DD8642598BC9E8,31.10000038,966.6601563,33.5,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:48:38.5264032Z,1,2019-07-14T13:48:38.4170000Z,WeatherStation,7D358050,AE6A05BDC831E816,31.10000038,966.6589355,33.40000153,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:48:43.7155591Z,1,2019-07-14T13:48:43.6570000Z,WeatherStation,7D358050,AE6A05BDC831E816,31.10000038,966.6350098,33.40000153,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:48:49.0114011Z,1,2019-07-14T13:48:48.8960000Z,WeatherStation,7D358050,A007C7C1302B9812,31.20000076,966.6323242,33.5,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:48:54.1994532Z,1,2019-07-14T13:48:54.1390000Z,WeatherStation,7D358050,43DD8642598BC9E8,31.10000038,966.65625,33.5,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:48:59.4903708Z,1,2019-07-14T13:48:59.3730000Z,WeatherStation,7D358050,43DD8642598BC9E8,31.10000038,966.6872559,33.79999924,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:49:04.6823824Z,1,2019-07-14T13:49:04.6430000Z,WeatherStation,7D358050,43DD8642598BC9E8,31.10000038,966.6694336,33.70000076,5.199999809,311,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:49:09.9853775Z,1,2019-07-14T13:49:09.8620000Z,WeatherStation,7D358050,A007C7C1302B9812,31.20000076,966.6625977,33.90000153,5.199999809,312,CWF-MX-001
2019-07-14T00:00:00.0000000,2019-07-14T13:49:15.1773836Z,1,2019-07-14T13:49:15.1060000Z,WeatherStation,7D358050,F8316606A6B3A4D0,31.20000076,966.666748,33.70000076,5.199999809,311,CWF-MX-001
